"","results.parameter","results.city","results.country","results.coordinates.latitude","results.coordinates.longitude","units","valuemax","valuemean","tally"
"2053","pm25","Weirton-Steubenville","US",40.366452,-80.615691,"micrograms per cubic meter",36.9,6.86346153846154,104
"2054","pm25","Wekerom","NL",52.1116,5.70842,"micrograms per cubic meter",18.3922,7.4083012,50
"2055","pm25","Wenatchee","US",47.5988,-120.6647,"micrograms per cubic meter",107.9,47.6681818181818,88
"2056","pm25","West-Vlaanderen","BE",50.8148738703176,3.32249431903728,"micrograms per cubic meter",16.5,10.2,5
"2057","pm25","West-Vlaanderen","BE",50.9172284414243,3.30738579933576,"micrograms per cubic meter",30.5,13.8,5
"2058","pm25","West-Vlaanderen","BE",50.9453592417478,3.15240159047001,"micrograms per cubic meter",15.5,9.7,5
"2059","pm25","West-Vlaanderen","BE",50.953177280636,3.12115559890125,"micrograms per cubic meter",16.5,10.2,5
"2060","pm25","West-Vlaanderen","BE",51.01628,2.582323,"micrograms per cubic meter",10.5,7.3,5
"2061","pm25","West-Vlaanderen","BE",51.2545736228328,3.3625358887016,"micrograms per cubic meter",13.5,8.2,5
"2062","pm25","West Midlands","GB",52.47609,-1.875024,"micrograms per cubic meter",8,5.08620689655172,116
"2063","pm25","Wexford","IE",52.4985,-6.57075,"micrograms per cubic meter",12.50875,5.72493268461538,52
"2064","pm25","WHATCOM","US",48.760036,-122.456463,"micrograms per cubic meter",150,45.6705882352941,85
"2065","pm25","WHATCOM","US",48.9477,-122.1471,"micrograms per cubic meter",78.5,21.3659340659341,91
"2066","pm25","Wichita","US",37.4769,-97.3664,"micrograms per cubic meter",18.4,5.7421568627451,102
"2067","pm25","Wichita","US",37.7011,-97.3139,"micrograms per cubic meter",17.1,4.28470588235294,85
"2068","pm25","Wicklow","IE",53.187222,-6.121667,"micrograms per cubic meter",3.8,3.09709302325581,43
"2069","pm25","Wien","AT",48.1412499994665,16.30127778,"micrograms per cubic meter",20.885,10.9512910077922,77
"2070","pm25","Wien","AT",48.1567079994665,16.476051,"micrograms per cubic meter",21.5025,12.2217201545455,77
"2071","pm25","Wien","AT",48.1610363883555,16.3929202777778,"micrograms per cubic meter",19.418499,11.3507844,77
"2072","pm25","Wien","AT",48.162069443911,16.5256138888889,"micrograms per cubic meter",16.778,10.2714850584416,77
"2073","pm25","Wien","AT",48.1743530550222,16.3614172222222,"micrograms per cubic meter",18.002499,10.140861661039,77
"2074","pm25","Wien","AT",48.187146943911,16.3393311111111,"micrograms per cubic meter",16.800499,10.7587590168831,77
"2075","pm25","Wien","AT",48.2030599994666,16.43455,"micrograms per cubic meter",20.855999,11.4398616220779,77
"2076","pm25","Wien","AT",48.2049999994667,16.30975,"micrograms per cubic meter",19.0775,11.6546104233766,77
"2077","pm25","Wien","AT",48.2167394439111,16.3809180555556,"micrograms per cubic meter",18.5955,10.9208442051948,77
"2078","pm25","Wien","AT",48.2195169994667,16.345552,"micrograms per cubic meter",22.247,11.0206415649351,77
"2079","pm25","Wien","AT",48.2263608328,16.458345,"micrograms per cubic meter",19.223,11.1598078381579,76
"2080","pm25","Wien","AT",48.2353699994667,16.301563,"micrograms per cubic meter",18.946,10.0574305337662,77
"2081","pm25","Wien","AT",48.2610859994668,16.396954,"micrograms per cubic meter",16.199501,9.42990787012987,77
"2082","pm25","Wieringerwerf","NL",52.8037,5.05051,"micrograms per cubic meter",18.549,6.547871,80
"2083","pm25","Wigan","GB",53.54914,-2.638139,"micrograms per cubic meter",8,5.04504504504505,111
"2084","pm25","Wijk aan Zee","NL",52.494,4.60199,"micrograms per cubic meter",18.5,6.721875,64
"2085","pm25","WILL","US",41.526885,-88.116474,"micrograms per cubic meter",28.4,7.13116883116883,77
"2086","pm25","Wilmington","US",34.364167,-77.838611,"micrograms per cubic meter",8,2.83018867924528,53
"2087","pm25","Winchester","US",39.282799,-78.081398,"micrograms per cubic meter",14.5,7.20714285714286,84
"2088","pm25","Winston-Salem","US",36.0261,-80.3419,"micrograms per cubic meter",9.9,5.73557692307692,104
"2089","pm25","Winston-Salem","US",36.1106,-80.2267,"micrograms per cubic meter",13.6,6.05480769230769,104
"2090","pm25","Worcester","US",42.263901,-71.794701,"micrograms per cubic meter",16,7.04054054054054,74
"2091","pm25","Wrexham","GB",53.04222,-3.002778,"micrograms per cubic meter",6,3.40350877192982,114
"2092","pm25","Wschowa","PL",51.799722,16.3175,"micrograms per cubic meter",44.4181,14.8632936363636,110
"2093","pm25","Wuhu","CN",31.3178,118.3708,"micrograms per cubic meter",103,39.8616600790514,253
"2094","pm25","Wuhu","CN",31.3508,118.3528,"micrograms per cubic meter",122,43.1904761904762,252
"2095","pm25","Wuhu","CN",31.4189,118.37,"micrograms per cubic meter",136,45.1106719367589,253
"2096","pm25","Wuhu","CN",NA,NA,"micrograms per cubic meter",173,43.6776859504132,242
"2097","pm25","Xuancheng","CN",30.9431,118.7175,"micrograms per cubic meter",85,39.4191616766467,334
"2098","pm25","Xuancheng","CN",30.9447,118.7581,"micrograms per cubic meter",109,38.03003003003,333
"2099","pm25","Xuancheng","CN",30.9742,118.7386,"micrograms per cubic meter",102,42.1201201201201,333
"2100","pm25","YAKIMA","US",46.32033,-119.9981,"micrograms per cubic meter",462.1,83.4511627906977,86
"2101","pm25","YAKIMA","US",46.375431,-120.729317,"micrograms per cubic meter",74.3,25.2651162790698,43
"2102","pm25","Yamunanagar","IN",30.1480566,77.2893471,"micrograms per cubic meter",222.8,56.5588235294118,17
"2103","pm25","YELLOWSTONE","US",45.806357,-108.426551,"micrograms per cubic meter",30.9,6.67441860465116,86
"2104","pm25","Yonne","FR",47.8005658610427,3.57639077544232,"micrograms per cubic meter",8.8,3.12571428571429,105
"2105","pm25","York-Hanover","US",39.9653,-76.6994,"micrograms per cubic meter",12.9,6.70392156862745,102
"2106","pm25","York","GB",53.951889,-1.075861,"micrograms per cubic meter",8,5.49137931034483,116
"2107","pm25","York","GB",53.967513,-1.086514,"micrograms per cubic meter",7,4.20720720720721,111
"2108","pm25","Yorkshire & Humberside","GB",53.40495,-1.455815,"micrograms per cubic meter",11,7.47413793103448,116
"2109","pm25","Youngstown-Warren-Boardman","US",41.095938,-80.658467,"micrograms per cubic meter",22.7,10.3281553398058,103
"2110","pm25","Youngstown-Warren-Boardman","US",41.215,-80.485,"micrograms per cubic meter",11.9,7.14019607843137,102
